Timestamp,Time (ms)
1691251713635,49.2
1691251713835,49.6
1691251714035,44.0
1691251714235,55.4
1691251714435,60.2
1691251714635,52.1
1691251714835,46.4
1691251715035,57.3
1691251715235,73.7
1691251715435,56.1
1691251715635,55.4
1691251715835,54.5
1691251716035,59.1
1691251716235,62.1
1691251716435,51.4
1691251716635,48.1
1691251716835,49.5
1691251717035,45.2
1691251717235,65.1
1691251717435,67.2
1691251717635,53.3
1691251717835,52.6
1691251718035,52.1
1691251718235,51.2
1691251718435,69.5
1691251718635,43.2
1691251718835,58.6
1691251719035,49.1
1691251719235,53.6
1691251719435,56.9
1691251719635,54.6
1691251719835,59.3
1691251720035,58.6
1691251720235,55.4
1691251720435,61.4
1691251720635,67.4
1691251720835,55.0
1691251721035,41.3
1691251721235,56.2
1691251721435,42.4
1691251721635,58.2
1691251721835,60.5
1691251722035,55.2
1691251722235,60.5
1691251722435,59.2
1691251722635,54.1
1691251722835,44.2
1691251723035,73.6
1691251723235,66.1
1691251723435,65.4
1691251723635,49.1
1691251723835,61.5
1691251724035,60.1
1691251724235,47.2
1691251724435,48.4
1691251724635,52.4
1691251724835,62.0
1691251725035,47.5
1691251725235,49.1
1691251725435,51.5
1691251725635,61.0
1691251725835,61.7
1691251726035,63.3
1691251726235,55.3
1691251726435,59.2
1691251726635,65.7
1691251726835,41.1
1691251727035,43.6
1691251727235,59.8
1691251727435,52.7
1691251727635,53.1
1691251727835,68.5
1691251728035,55.8
1691251728235,71.7
1691251728435,62.0
1691251728635,71.4
1691251728835,48.2
1691251729035,49.3
1691251729235,69.0
1691251729435,46.6
1691251729635,63.0
1691251729835,42.7
1691251730035,65.4
1691251730235,46.3
1691251730435,43.8
1691251730635,43.2
1691251730835,42.2
1691251731035,48.5
1691251731235,41.3
1691252005975,74.0
1691252006175,65.4
1691252006375,64.8
1691252006575,58.4
1691252006775,46.6
1691252006975,49.3
1691252007175,50.2
1691252007375,58.5
1691252007575,61.9
1691252007775,42.7
1691252007975,61.0
1691252008175,42.4
1691252008375,58.3
1691252008575,47.3
1691252008775,82.9
1691252008975,48.0
1691252009175,65.0
1691252009375,46.4
1691252009575,58.9
1691252009775,44.8
1691252009975,63.6
1691252010175,44.1
1691252010375,53.8
1691252010575,64.7
1691252010775,62.2
1691252010975,57.5
1691252011175,51.8
1691252011375,40.7
1691252011575,49.0
1691252011775,49.5
1691252011975,57.2
1691252012175,47.4
1691252012375,46.3
1691252012575,52.3
1691252012775,44.9
1691252012975,45.8
1691252013175,51.3
1691252013375,51.2
1691252013575,52.9
1691252013775,52.8
1691252013975,49.1
1691252014175,58.7
1691252014375,72.0
1691252014575,51.9
1691252014775,58.5
1691252014975,62.4
1691252015175,75.4
1691252015375,52.4
1691252015575,52.8
1691252015775,42.9
1691252015975,54.5
1691252016175,39.9
1691252016375,42.4
1691252016575,49.4
1691252016775,60.2
1691252016975,57.5
1691252017175,47.1
1691252017375,46.5
1691252017575,45.7
1691252017775,55.7
1691252017975,68.2
1691252018175,44.4
1691252018375,43.3
1691252018575,44.2
1691252018775,52.5
1691252018975,50.3
1691252019175,49.2
1691252019375,48.5
1691252019575,45.9
1691252019775,61.7
1691252019975,46.3
1691252020175,67.5
1691252020375,44.1
1691252020575,47.0
1691252020775,52.6
1691252020975,41.7
1691252021175,39.9
1691252021375,50.2
1691252021575,55.4
1691252021775,57.9
1691252021975,48.3
1691252022175,46.2
1691252022375,56.3
1691252022575,62.2
1691252022775,54.4
1691252022975,43.2
1691252023175,52.5
1691252023375,42.4
1691252023575,41.6
1691252023775,50.1
1691252023975,47.7
1691252024175,59.5
1691252024375,47.2
1691252024575,49.3
1691252024775,56.5
1691252024975,64.4
1691252025175,45.0
1691252025375,55.4
1691252025575,49.9
1691252025775,53.8
1691252025975,40.0
1691252026175,50.5
1691252026375,50.1
1691252026575,58.2
1691252026775,48.4
1691252026975,46.5
1691252027175,47.0
1691252027375,48.3
1691252027575,50.2
1691252027775,55.6
1691252027975,44.2
1691252028175,50.4
1691252028375,45.1
1691252028575,41.2
1691252028775,49.5
1691252028975,49.4
1691252029175,58.0
1691252029375,63.8
1691252029575,56.4
1691252029775,45.6
1691252029975,66.9
1691252030175,55.6
1691252030375,42.3
1691252030575,44.1
1691252030775,41.3
1691252030975,42.6
1691252031175,50.0
1691252031375,41.5
1691252031575,49.0
1691252031775,67.9
1691252031975,58.0
1691252032175,48.3
1691252032375,67.4
1691252032575,45.0
1691252032775,45.5
1691252032975,52.6
1691252033175,57.6
1691252033375,50.8
1691252033575,40.8
1691252033775,42.7
1691252033975,51.9
1691252034175,48.9
1691252034375,60.8
1691252034575,48.6
1691252034775,56.9
1691252034975,57.4
1691252035175,57.2
1691252035375,48.4
1691252035575,62.4
1691252035775,54.5
1691252321574,49.6
1691252321774,42.8
1691252321974,42.7
1691252322174,61.5
1691252322374,48.0
1691252322574,50.8
1691252322774,41.7
1691252322974,44.0
1691252323174,54.4
1691252323374,47.5
1691252323574,43.7
1691252323774,47.3
1691252323974,55.3
1691252324174,49.2
1691252324374,51.3
1691252324574,50.6
1691252324774,47.4
1691252324974,47.6
1691252325174,46.1
1691252325374,45.1
1691252325574,45.1
1691252325774,49.8
1691252325974,43.8
1691252326174,33.3
1691252326374,50.1
1691252326574,49.1
1691252326774,43.3
1691252326974,34.4
1691252327174,42.8
1691252327374,44.0
1691252327574,62.7
1691252327774,37.0
1691252327974,40.5
1691252328174,38.9
1691252328374,53.0
1691252328574,48.7
1691252328774,50.9
1691252328974,42.3
1691252329174,41.8
1691252329374,43.8
1691252329574,40.4
1691252329774,43.3
1691252329974,42.3
1691252330174,58.3
1691252330374,56.2
1691252330574,39.3
1691252330774,43.4
1691252330974,43.7
1691252331174,43.7
1691252331374,42.6
