Timestamp,Time (ms)
1683988461053,42.0
1683988461253,51.4
1683988461453,62.4
1683988461653,53.0
1683988461853,65.9
1683988462053,60.6
1683988462253,50.1
1683988462453,50.4
1683988462653,64.3
1683988462853,46.4
1683988463053,63.3
1683988463253,47.2
1683988463453,44.1
1683988463653,43.4
1683988463853,52.0
1683988464053,53.0
1683988464253,51.3
1683988464453,71.2
1683988464653,50.3
1683988464853,50.4
1683988465053,50.3
1683988465253,47.9
1683988465453,47.3
1683988465653,50.0
1683988465853,48.4
1683988466053,45.4
1683988466253,53.1
1683988466453,43.6
1683988466653,50.2
1683988466853,53.8
1683988467053,53.1
1683988467253,50.8
1683988467453,52.2
1683988467653,52.4
1683988467853,49.2
1683988468053,50.5
1683988468253,46.2
1683988468453,53.1
1683988468653,58.2
1683988468853,51.5
1683988469053,51.2
1683988469253,43.2
1683988469453,54.3
1683988469653,60.6
1683988469853,57.2
1683988470053,49.7
1683988470253,49.0
1683988470453,47.5
1683988470653,55.8
1683988470853,48.7
1683988471053,56.2
1683988471253,45.4
1683988471453,49.4
1683988471653,53.3
1683988471853,45.4
1683988472053,61.4
1683988472253,53.9
1683989057503,51.8
1683989057703,60.7
1683989057903,44.7
1683989058103,52.5
1683989058303,42.2
1683989058503,62.5
1683989058703,50.0
1683989058903,49.4
1683989059103,60.3
1683989059303,49.4
1683989059503,47.1
1683989059703,54.4
1683989059903,44.8
1683989060103,56.5
1683989060303,45.9
1683989060503,44.5
1683989060703,45.1
1683989060903,51.3
1683989061103,43.3
1683989061303,63.0
1683989061503,54.3
1683989061703,50.0
1683989061903,67.2
1683989062103,61.4
1683989062303,68.3
1683989062503,48.4
1683989062703,48.1
1683989062903,46.0
1683989063103,47.3
1683989063303,45.0
1683989063503,52.3
1683989063703,44.3
1683989063903,57.3
1683989064103,52.4
1683989064303,53.1
1683989064503,63.4
1683989064703,59.2
1683989064903,59.3
1683989065103,58.0
1683989065303,56.3
1683989065503,47.5
1683989065703,55.1
1683989065903,46.4
1683989066103,48.2
1683989066303,42.4
1683989066503,54.1
1683989066703,50.1
1683989066903,49.1
1683989067103,48.3
1683989067303,57.4
1683989067503,47.3
1683989067703,47.3
1683989067903,48.2
1683989068103,51.2
1683989068303,42.4
1683989068503,55.3
1683989068703,50.1
1683989068903,60.3
1683989069103,37.5
1683989069303,49.1
1683989069503,50.5
1683989069703,51.0
1683989069903,49.5
1683989070103,64.9
1683989070303,46.3
1683989070503,45.2
1683989070703,52.2
1683989070903,56.4
1683989071103,53.4
1683989071303,53.2
1683989071503,58.6
1683989071703,49.9
1683989071903,50.3
1683989072103,56.0
1683989072303,48.1
1683989072503,54.4
1683989072703,62.6
1683989072903,44.9
1683989073103,52.7
1683989073303,64.0
1683989073503,52.3
1683989073703,52.3
1683989073903,68.2
1683989074103,52.9
1683989074303,50.4
1683989074503,54.2
1683989074703,54.6
1683989074903,47.1
1683989075103,43.3
1683989075303,46.2
1683989075503,52.2
1683989075703,58.0
1683989075903,62.9
1683989076103,49.3
1683989076303,49.3
1683989076503,47.3
1683989076703,47.4
1683989076903,50.0
1683989077103,45.2
1683989077303,52.5
1683989077503,43.1
1683989077703,43.9
1683989077903,51.3
1683989078103,60.5
1683989078303,49.3
1683989078503,51.0
1683989078703,47.6
1683989078903,48.1
1683989079103,50.1
1683989079303,64.1
1683989079503,48.4
1683989079703,45.3
1683989079903,45.4
1683989080103,59.4
1683989080303,58.9
1683989080503,52.7
1683989080703,49.9
1683989080903,58.4
1683989081103,50.1
1683989081303,48.4
1683989081503,47.4
1683989081703,45.5
1683989081903,45.1
1683989082103,46.6
1683989082303,43.1
1683989082503,52.8
1683989082703,52.9
1683989082903,63.3
1683989083103,61.2
1683989083303,53.3
1683989083503,48.4
1683989083703,48.7
1683989083903,47.3
1683989084103,47.2
1683989084303,57.2
1683989084503,53.3
1683989084703,51.1
1683989084903,50.4
1683989085103,53.4
1683989085303,59.4
1683989085503,50.3
1683989085703,46.3
1683989085903,57.9
1683989086103,48.4
1683989086303,45.1
1683989086503,50.5
1683989086703,45.4
1683989086903,54.4
1683989087103,51.5
1683989087303,63.2
1683990275409,71.3
1683990275609,46.2
1683990275809,44.3
1683990276009,53.4
1683990276209,72.4
1683990276409,55.2
1683990276609,52.4
1683990276809,61.2
1683990277009,58.1
1683990277209,51.3
1683990277409,58.3
1683990277609,47.0
1683990277809,59.6
1683990278009,44.0
1683990278209,54.4
1683990278409,55.5
1683990278609,64.1
1683990278809,50.2
1683990279009,63.4
1683990279209,49.2
1683990279409,54.3
1683990279609,50.5
1683990279809,47.1
1683990280009,56.1
1683990280209,47.3
1683990280409,57.0
1683990280609,47.9
1683990280809,42.2
1683990281009,53.7
1683990281209,62.4
1683990281409,55.5
1683990281609,52.1
1683990281809,58.8
1683990282009,60.2
1683990282209,49.6
1683990282409,58.1
1683990282609,40.0
1683990282809,50.2
1683990283009,113.0
1683990283209,40.3
1683990283409,100.0
1683990283609,40.4
1683990283809,61.0
1683990284009,405.0
1683990284209,304.0
1683990284409,97.4
1683990284609,1087.0
1683990284809,880.0
1683990285009,673.0
1683990285209,465.0
1683990285409,257.0
1683990285609,123.0
1683990285809,91.4
1683990286009,61.6
1683990286209,62.9
1683990286409,66.2
1683990286609,70.6
1683990286809,69.9
1683990287009,61.4
1683990287209,60.3
1683990287409,56.9
1683990287609,56.2
1683990287809,61.3
1683990288009,56.3
1683990288209,59.2
1683990288409,53.5
1683990288609,54.3
1683990288809,51.2
1683990289009,51.5
1683990289209,70.7
1683990289409,72.0
1683990289609,49.4
1683990289809,69.3
1683990290009,74.9
1683990290209,72.9
1683990290409,69.9
1683990290609,46.9
1683990290809,48.6
1683990291009,46.3
1683990291209,65.9
1683990291409,69.9
1683990291609,1379.0
1683990291809,1415.0
1683990292009,1207.0
1683990292209,999.0
1683990292409,791.0
1683990292609,583.0
1683990292809,375.0
1683990293009,176.0
1683990293209,60.6
1683990293409,150.0
1683990293609,60.7
1683990293809,47.5
1683990294009,128.0
1683990294209,189.0
1683990294409,272.0
1683990294609,68.7
1683990294809,162.0
1683990295009,50.2
1683990295209,145.0
1683990295409,51.8
1683990295609,53.0
1683990295809,56.9
1683990296009,58.6
1683990296209,253.0
1683990296409,65.9
1683990296609,84.4
1683990296809,43.5
1683990297009,48.9
1683990297209,204.0
1683990297409,149.0
1683990297609,170.0
1683990297809,53.1
1683990298009,54.5
1683990298209,55.4
1683990298409,63.0
1683990298609,62.5
1683990298809,57.2
1683990299009,467.0
1683990299209,267.0
1683990299409,67.6
1683990299609,50.9
1683990299809,49.3
1683990300009,49.1
1683990300209,54.4
1683990300409,337.0
1683990300609,137.0
1683990300809,86.2
1683990301009,69.3
1683990301209,43.3
1683990301409,62.3
1683990301609,412.0
1683990301809,203.0
1683990302009,103.0
1683990302209,79.4
1683990302409,57.2
1683990302609,49.6
1683990302809,55.7
1683990303009,53.4
1683990303209,59.4
1683990303409,63.2
1683990303609,313.0
1683990303809,103.0
1683990304009,162.0
1683990304209,52.3
1683990585515,58.9
1683990585715,66.3
1683990585915,80.1
1683990586115,46.7
1683990586315,40.2
1683990586515,45.7
1683990586715,59.9
1683990586915,52.5
1683990587115,56.2
1683990587315,65.1
1683990587515,57.1
1683990587715,55.3
1683990587915,60.4
1683990588115,54.0
1683990588315,48.3
1683990588515,64.4
1683990588715,55.9
1683990588915,62.6
1683990589115,59.4
1683990589315,61.1
1683990589515,49.6
1683990589715,57.2
1683990589915,57.6
1683990590115,60.6
1683990590315,46.4
1683990590515,55.5
1683990590715,50.5
1683990590915,47.0
1683990591115,45.4
1683990591315,54.0
1683990591515,58.6
1683990591715,59.1
1683990591915,48.1
1683990592115,59.3
1683990592315,64.2
1683990592515,56.2
1683990592715,55.2
1683990592915,61.2
1683990593115,53.3
1683990593315,54.1
1683990593515,50.4
1683990593715,61.1
1683990593915,64.0
1683990594115,67.3
1683990594315,67.2
1683990594515,54.2
1683990594715,53.7
1683990594915,55.1
1683990595115,74.4
1683990595315,53.6
1683990595515,64.8
1683990595715,213.0
1683990595915,68.2
1683990596115,55.3
1683990596315,58.3
1683990596515,54.6
1683990596715,60.0
1683990596915,61.1
1683990597115,59.5
1683990597315,60.9
1683990597515,78.3
1683990597715,61.1
1683990597915,62.5
1683990598115,74.9
1683990598315,68.4
1683990598515,61.1
1683990598715,66.4
1683990598915,91.3
1683990599115,73.3
1683990599315,67.4
1683990599515,63.3
1683990599715,64.3
1683990599915,59.5
1683990600115,79.1
1683990600315,81.2
1683990600515,65.6
1683990600715,77.2
1683990600915,52.6
1683990601115,55.4
1683990601315,51.1
1683990601515,68.3
1683990601715,48.1
1683990601915,57.1
1683990602115,47.4
1683990602315,55.3
1683990602515,44.4
1683990602715,64.5
1683990602915,52.1
1683990603115,55.4
1683990603315,58.2
1683990603515,59.3
1683990603715,57.2
1683990603915,49.4
1683990604115,56.2
1683990604315,62.3
1683990604515,54.2
1683990604715,61.4
1683990604915,52.1
1683990605115,53.4
1683990605315,58.3
1683990605515,57.5
1683990605715,48.3
1683990605915,49.6
1683990606115,60.1
1683990606315,55.2
1683990606515,45.2
1683990606715,44.4
1683990606915,53.1
1683990607115,61.1
1683990607315,61.5
1683990607515,60.3
1683990607715,58.3
1683990607915,56.5
1683990608115,64.1
1683990608315,50.3
1683990608515,62.4
1683990608715,69.6
1683990608915,59.1
1683990609115,45.4
1683990609315,61.2
1683990609515,134.0
1683990609715,64.1
1683990609915,69.2
1683990610115,58.4
1683990610315,49.5
1683990610515,71.3
1683990610715,56.3
1683990610915,96.5
1683990611115,56.3
1683990611315,57.1
1683990611515,59.4
1683990611715,56.4
1683990611915,78.4
1683990612115,60.3
1683990612315,60.3
1683990612515,59.0
1683990612715,83.4
1683990612915,46.2
1683990613115,56.1
1683990613315,57.2
1683990613515,54.2
1683990613715,61.3
1683990613915,63.5
1683990614115,60.1
1683990614315,67.5
1683990614515,63.2
1683990614715,85.3
1683990614915,70.2
1683990615115,66.5
1683990615315,58.2
1683990896467,60.2
1683990896667,38.7
1683990896867,39.3
1683990897067,43.3
1683990897267,42.1
1683990897467,41.2
1683990897667,40.3
1683990897867,39.3
1683990898067,39.8
1683990898267,40.8
1683990898467,40.4
1683990898667,39.4
1683990898867,38.3
1683990899067,43.3
1683990899267,41.1
1683990899467,42.4
1683990899667,39.6
1683990899867,46.3
1683990900067,42.3
1683990900267,58.2
1683990900467,40.2
1683990900667,39.6
1683990900867,39.1
1683990901067,38.5
1683990901267,50.1
1683990901467,53.4
1683990901667,48.4
1683990901867,39.5
1683990902067,48.5
1683990902267,49.2
1683990902467,43.2
1683990902667,127.0
1683990902867,52.6
1683990903067,62.3
1683990903267,61.4
1683990903467,46.2
1683990903667,78.4
1683990903867,65.4
1683990904067,67.2
1683990904267,64.1
1683990904467,69.1
1683990904667,60.8
1683990904867,68.4
1683990905067,74.4
1683990905267,59.3
1683990905467,58.5
1683990905667,58.3
1683990905867,56.5
1683990906067,51.7
1683990906267,62.8
1683990906467,56.3
1683990906667,61.3
1683990906867,59.5
1683990907067,54.0
1683990907267,80.5
1683990907467,63.5
1683990907667,52.1
1683990907867,77.2
1683990908067,51.4
1683990908267,70.8
1683990908467,70.2
1683990908667,92.4
1683990908867,48.4
1683990909067,69.2
1683990909267,76.3
1683990909467,65.5
1683990909667,66.1
1683990909867,60.7
1683990910067,59.9
1683990910267,66.2
1683990910467,58.3
1683990910667,63.3
1683990910867,56.5
1683990911067,57.2
1683990911267,56.0
1683990911467,55.2
1683990911667,54.3
1683990911867,56.4
1683990912067,64.9
1683990912267,65.4
1683990912467,57.5
1683990912667,57.4
1683990912867,42.7
1683990913067,57.5
1683990913267,55.9
1683990913467,54.6
1683990913667,73.1
1683990913867,54.2
1683990914067,53.1
1683990914267,53.4
1683990914467,60.3
1683990914667,50.5
1683990914867,69.6
1683990915067,77.0
1683990915267,58.1
1683990915467,68.3
1683990915667,67.1
1683990915867,73.4
1683990916067,52.5
1683990916267,66.1
1683990916467,59.4
1683990916667,62.7
1683990916867,64.0
1683990917067,63.1
1683990917267,64.2
1683990917467,60.1
1683990917667,56.2
1683990917867,53.3
1683990918067,62.4
1683990918267,58.0
1683990918467,51.4
1683990918667,49.4
1683990918867,50.1
1683990919067,50.5
1683990919267,51.9
1683990919467,54.2
1683990919667,54.1
1683990919867,53.1
1683990920067,52.4
1683990920267,72.4
1683990920467,49.7
1683990920667,78.0
1683990920867,69.4
1683990921067,67.9
1683990921267,62.3
1683990921467,69.1
1683990921667,60.3
1683990921867,64.4
1683990922067,70.5
1683990922267,62.2
1683990922467,62.7
1683990922667,55.0
1683990922867,229.0
1683990923067,229.0
1683990923267,45.7
1683990923467,66.1
1683990923667,44.4
1683990923867,63.2
1683990924067,42.2
1683990924267,61.4
1683990924467,60.2
1683990924667,65.3
1683990924867,59.4
1683990925067,63.8
1683990925267,65.4
1683990925467,58.1
1683990925667,63.3
1683990925867,61.4
1683990926067,61.4
1683990926267,66.4
1683990926467,59.3
1683991199550,53.8
1683991199750,53.2
1683991199950,60.3
1683991200150,53.4
1683991200350,59.3
1683991200550,50.4
1683991200750,49.1
1683991200950,48.4
1683991201150,48.2
1683991201350,46.1
1683991201550,47.2
1683991201750,44.3
1683991201950,43.2
1683991202150,59.5
1683991202350,62.2
1683991202550,60.5
1683991202750,69.2
1683991202950,60.6
1683991203150,69.1
1683991203350,61.1
1683991203550,63.4
1683991203750,57.2
1683991203950,56.3
1683991204150,54.4
1683991204350,56.3
1683991204550,52.4
1683991204750,53.3
1683991204950,50.1
1683991205150,49.2
1683991205350,47.9
1683991205550,49.5
1683991205750,48.4
1683991205950,46.3
1683991206150,46.5
1683991206350,46.1
1683991206550,43.4
1683991206750,43.1
1683991206950,61.3
1683991207150,76.2
1683991207350,64.2
1683991207550,74.4
1683991207750,57.5
1683991207950,58.6
1683991208150,64.0
1683991208350,55.3
1683991208550,54.4
1683991208750,53.1
1683991208950,54.2
1683991209150,51.4
1683991209350,51.2
1683991209550,51.4
1683991209750,49.3
1683991209950,47.5
1683991210150,47.1
1683991210350,62.1
1683991210550,46.2
1683991210750,46.3
1683991210950,43.1
1683991211150,42.3
1683991211350,63.2
1683991211550,38.4
1683991211750,60.6
1683991211950,58.9
1683991212150,60.3
1683991212350,57.1
1683991212550,64.2
1683991212750,55.4
1683991212950,89.4
1683991213150,53.3
1683991213350,54.2
1683991213550,59.4
1683991213750,52.3
1683991213950,49.5
1683991214150,56.2
1683991214350,47.1
1683991214550,49.2
1683991214750,45.4
1683991214950,45.4
1683991215150,43.2
1683991215350,50.4
1683991215550,63.5
1683991215750,60.5
1683991215950,61.1
1683991216150,59.3
1683991216350,59.3
1683991216550,58.6
1683991216750,57.1
1683991216950,56.3
1683991217150,55.4
1683991217350,58.4
1683991217550,53.3
1683991217750,52.6
1683991217950,72.1
1683991218150,51.4
1683991218350,53.0
1683991218550,59.4
1683991218750,48.4
1683991218950,47.3
1683991219150,46.4
1683991219350,48.2
1683991219550,46.0
1683991219750,47.2
1683991219950,42.2
1683991220150,71.2
1683991220350,60.4
1683991220550,59.5
1683991220750,59.3
1683991220950,58.4
1683991221150,58.0
1683991221350,58.1
1683991221550,57.4
1683991221750,54.1
1683991221950,53.2
1683991222150,54.3
1683991222350,51.6
1683991222550,51.2
1683991222750,50.3
1683991222950,48.4
1683991223150,48.2
1683991223350,48.1
1683991223550,46.0
1683991223750,45.4
1683991223950,45.3
1683991224150,43.3
1683991224350,42.3
1683991224550,41.5
1683991224750,61.4
1683991224950,67.5
1683991225150,59.0
1683991225350,60.6
1683991225550,58.0
1683991225750,59.2
1683991225950,56.4
1683991226150,58.3
1683991226350,55.2
1683991226550,62.5
1683991226750,55.2
1683991226950,55.3
1683991227150,53.4
1683991227350,58.3
1683991227550,49.3
1683991227750,48.3
1683991227950,47.2
1683991228150,54.5
1683991228350,45.5
1683991228550,52.2
1683991228750,44.1
1683991228950,42.4
1683991229150,61.3
1683991229350,60.3
1683991888812,71.5
1683991889012,53.5
1683991889212,59.9
1683991889412,70.5
1683991889612,50.4
1683991889812,65.6
1683991890012,48.2
1683991890212,52.5
1683991890412,56.1
1683991890612,51.5
1683991890812,48.2
1683991891012,54.2
1683991891212,45.1
1683991891412,43.6
1683991891612,55.3
1683991891812,51.1
1683991892012,52.4
1683991892212,50.3
1683991892412,58.1
1683991892612,48.0
1683991892812,66.9
1683991893012,45.4
1683991893212,44.2
1683991893412,44.3
1683991893612,43.3
1683991893812,52.4
1683991894012,59.4
1683991894212,50.9
1683991894412,53.0
1683991894612,49.0
1683991894812,48.6
1683991895012,47.9
1683991895212,54.4
1683991895412,46.3
1683991895612,46.3
1683991895812,44.8
1683991896012,50.9
1683991896212,43.4
1683991896412,51.2
1683991896612,62.4
1683991896812,57.8
1683991897012,58.3
1683991897212,55.5
1683991897412,47.5
1683991897612,45.3
1683991897812,47.5
1683991898012,45.1
1683991898212,44.4
1683991898412,43.3
1683991898612,52.1
1683991898812,53.3
1683991899012,57.5
1683991899212,49.4
1683991899412,56.4
1683991899612,63.4
1683991899812,48.4
1683991900012,45.4
1683991900212,47.4
1683991900412,43.4
1683991900612,53.5
1683991900812,51.7
1683991901012,51.8
1683991901212,40.5
1683991901412,41.1
1683991901612,57.1
1683991901812,50.2
1683991902012,46.4
1683991902212,56.1
1683991902412,45.8
1683991902612,52.4
1683991902812,42.3
1683991903012,51.4
1683991903212,64.3
1683991903412,51.5
1683991903612,45.3
1683991903812,36.4
1683991904012,49.1
1683991904212,53.3
1683991904412,56.4
1683991904612,47.3
1683991904812,51.7
1683991905012,44.5
1683991905212,51.4
1683991905412,64.4
1683991905612,49.4
1683991905812,58.4
1683991906012,56.1
1683991906212,47.6
1683991906412,46.9
1683991906612,46.4
1683991906812,46.0
1683991907012,44.4
1683991907212,44.3
1683991907412,51.5
1683991907612,60.4
1683991907812,55.3
1683991908012,49.5
1683991908212,48.1
1683991908412,47.9
1683991908612,46.6
1683991908812,54.6
1683991909012,45.0
1683991909212,47.5
1683991909412,43.4
1683991909612,44.5
1683991909812,53.1
1683991910012,51.3
1683991910212,60.0
1683991910412,57.1
1683991910612,48.2
1683991910812,56.5
1683991911012,52.1
1683991911212,67.0
1683991911412,63.6
1683991911612,45.4
1683991911812,45.9
1683991912012,44.4
1683991912212,52.0
1683991912412,44.2
1683991912612,59.9
1683991912812,51.3
1683991913012,59.4
1683991913212,50.2
1683991913412,51.4
1683991913612,48.5
1683991913812,49.9
1683991914012,49.3
1683991914212,48.3
1683991914412,46.3
1683991914612,47.1
1683991914812,48.4
1683991915012,46.1
1683991915212,46.4
1683991915412,43.4
1683991915612,54.5
1683991915812,63.2
1683991916012,50.2
1683991916212,49.3
1683991916412,48.2
1683991916612,47.3
1683991916812,57.3
1683991917012,60.6
1683991917212,57.1
1683991917412,54.4
1683991917612,62.5
1683991917812,53.0
1683991918012,52.5
1683991918212,51.7
1683991918412,62.4
1683991918612,51.3
1683992342665,73.8
1683992342865,65.3
1683992343065,113.0
1683992343265,91.0
1683992343465,43.5
1683992343665,53.3
1683992343865,60.4
1683992344065,58.5
1683992344265,50.4
1683992344465,49.4
1683992344665,52.4
1683992344865,47.5
1683992345065,46.2
1683992345265,45.1
1683992345465,62.3
1683992345665,53.5
1683992345865,52.3
1683992346065,55.3
1683992346265,58.4
1683992346465,57.2
1683992346665,57.4
1683992346865,48.3
1683992347065,47.1
1683992347265,48.3
1683992347465,45.0
1683992347665,48.3
1683992347865,44.5
1683992348065,70.4
1683992348265,52.3
1683992348465,52.4
1683992348665,52.3
1683992348865,50.7
1683992349065,41.8
1683992349265,51.0
1683992349465,49.3
1683992349665,64.2
1683992349865,47.4
1683992350065,48.5
1683992350265,45.3
1683992350465,61.3
1683992350665,64.1
1683992350865,59.4
1683992351065,63.1
1683992351265,59.2
1683992351465,55.8
