Timestamp,Time (ms)
1691531076772,63.6
1691531076972,63.7
1691531077172,64.3
1691531077372,63.5
1691531077572,58.0
1691531077772,62.5
1691531077972,56.2
1691531078172,54.6
1691531078372,58.4
1691531078572,61.2
1691531078772,55.4
1691531078972,54.4
1691531079172,54.6
1691531079372,48.0
1691531079572,52.8
1691531079772,46.2
1691531079972,95.3
1691531080172,89.5
1691531080372,43.7
1691531080572,47.7
1691531080772,49.0
1691531080972,46.8
1691531081172,68.4
1691531081372,63.4
1691531081572,72.3
1691531081772,59.1
1691531081972,64.4
1691531082172,58.0
1691531082372,57.4
1691531082572,55.9
1691531082772,62.2
1691531082972,54.0
1691531083172,52.8
1691531083372,57.4
1691531083572,51.4
1691531083772,52.7
1691531083972,52.8
1691531084172,54.1
1691531084372,86.2
1691531084572,89.9
1691531084772,97.6
1691531084972,49.4
1691531085172,53.0
1691531085372,50.4
1691531085572,54.4
1691531085772,48.0
1691531085972,52.9
1691531086172,42.9
1691531086372,64.4
1691531086572,72.2
1691531086772,59.4
1691531086972,63.3
1691531087172,64.6
1691531087372,42.1
1691531087572,63.3
1691531087772,96.7
1691531087972,47.4
1691531088172,61.4
1691531088372,79.2
1691531088572,58.5
1691531088772,77.4
1691531088972,60.1
1691531089172,78.1
1691531089372,58.3
1691531269668,49.6
1691531269868,44.3
1691531270068,59.6
1691531270268,50.9
1691531270468,75.4
1691531270668,50.9
1691531270868,43.6
1691531271068,50.3
1691531271268,57.3
1691531271468,48.4
1691531271668,73.2
1691531271868,44.3
1691531272068,55.4
1691531272268,67.5
1691531272468,56.5
1691531272668,145.0
1691531272868,62.5
1691531273068,56.3
1691531273268,54.6
1691531273468,50.9
1691531273668,48.7
1691531273868,53.6
1691531274068,89.9
1691531274268,82.8
1691531274468,56.3
1691531274668,47.4
1691531274868,49.8
1691531275068,48.8
1691531275268,51.2
1691531275468,47.6
1691531275668,118.0
1691531275868,130.0
1691531276068,88.9
1691531276268,208.0
1691531276468,63.2
1691531276668,119.0
1691531276868,79.0
1691531277068,198.0
1691531277268,70.4
1691531277468,121.0
1691531277668,76.2
1691531277868,196.0
1691531278068,60.0
1691531278268,116.0
1691531278468,75.2
1691531278668,198.0
1691531278868,67.4
1691531279068,114.0
1691531279268,73.6
1691531279468,197.0
1691531279668,56.6
1691531279868,112.0
1691531280068,75.2
1691531280268,199.0
1691531280468,63.8
1691531280668,113.0
1691531280868,74.7
1691531281068,190.0
1691531281268,63.6
1691531281468,113.0
1691531281668,69.2
1691531281868,193.0
1691531282068,63.0
1691531282268,109.0
1691531282468,72.2
1691531282668,187.0
1691531282868,61.0
1691531283068,106.0
1691531283268,75.3
1691531283468,189.0
1691531283668,74.5
1691531283868,109.0
1691531284068,64.4
1691531284268,198.0
1691531284468,86.6
1691531284668,47.1
1691531284868,50.4
1691531285068,50.4
1691531285268,48.3
1691531285468,55.8
1691531285668,45.0
1691531285868,54.8
1691531286068,49.3
1691531286268,49.8
1691531286468,46.7
1691531286668,48.4
1691531286868,52.5
1691531287068,47.1
1691531287268,1384.0
1691531287468,1176.0
1691531287668,974.0
1691531287868,769.0
1691531288068,145.0
1691531288268,561.0
1691531288468,353.0
1691531288668,54.5
1691531288868,65.6
1691531289068,44.7
1691531289268,42.7
1691531289468,47.4
1691531289668,61.3
1691531289868,40.3
1691531290068,113.0
1691531290268,49.7
1691531290468,49.4
1691531290668,68.1
1691531290868,47.5
1691531291068,67.5
1691531291268,56.7
1691531291468,67.4
1691531291668,75.4
1691531291868,69.4
1691531292068,43.4
1691531292268,61.9
1691531292468,61.3
1691531292668,66.2
1691531292868,39.3
1691531293068,63.5
1691531293268,62.9
1691531293468,67.1
1691531293668,61.4
1691531293868,60.9
1691531294068,54.5
1691531294268,64.1
1691531294468,52.4
1691531294668,57.4
1691531294868,55.8
