Timestamp,Time (ms)
1683988273351,37.1
1683988273551,29.5
1683988273751,35.6
1683988273951,35.1
1683988274151,29.1
1683988274351,45.3
1683988274551,32.9
1683988274751,32.3
1683988274951,38.9
1683988275151,38.2
1683988275351,40.4
1683988275551,51.5
1683988275751,37.1
1683988275951,38.4
1683988276151,36.2
1683988276351,35.4
1683988276551,34.4
1683988276751,37.9
1683988276951,51.9
1683988277151,41.3
1683988277351,39.0
1683988277551,44.5
1683988277751,48.4
1683988277951,37.5
1683988278151,50.5
1683988278351,49.4
1683988278551,58.9
1683988278751,36.7
1683988491256,56.2
1683988491456,71.1
1683988491656,56.3
1683988491856,53.2
1683988492056,62.6
1683988492256,57.4
1683988492456,46.0
1683988492656,42.0
1683988492856,57.5
1683988493056,61.3
1683988493256,56.2
1683988493456,68.4
1683988493656,56.2
1683988493856,81.4
1683988494056,57.1
1683988494256,60.3
1683988494456,40.4
1683988494656,47.1
1683988494856,74.3
1683988495056,63.5
1683988495256,62.2
1683988495456,67.5
1683988495656,50.4
1683988495856,59.3
1683988496056,68.4
1683988496256,61.5
1683988496456,61.6
1683988496656,47.2
1683988496856,64.4
1683988497056,68.5
1683988497256,67.4
1683988497456,50.6
1683988497656,51.0
1683988497856,60.3
1683988498056,51.4
1683988498256,67.4
1683988498456,54.5
1683988498656,80.4
1683988498856,227.0
1683988499056,55.3
1683988499256,63.2
1683988499456,45.1
1683988499656,74.4
1683988499856,167.0
1683988500056,61.0
1683988500256,71.5
1683988500456,91.4
1683988500656,61.3
1683988500856,84.5
1683988501056,62.4
1683988501256,188.0
1683988501456,142.0
1683988501656,50.3
1683988501856,87.3
1683988502056,64.7
1683988502256,77.3
1683988502456,63.6
1683988502656,109.0
1683988502856,63.6
1683988503056,81.2
1683988503256,84.8
1683988503456,76.2
1683988503656,70.9
1683988503856,67.2
1683988504056,194.0
1683988504256,39.7
1683988504456,52.4
1683988504656,65.5
1683988504856,53.4
1683988505056,82.4
1683988505256,145.0
1683988505456,357.0
1683988505656,64.9
1683988505856,73.9
1683988506056,158.0
1683988506256,79.5
1683988506456,210.0
1683988506656,46.9
1683988506856,79.3
1683988507056,298.0
1683988507256,220.0
1683988507456,468.0
1683988507656,328.0
1683988507856,128.0
1683988508056,74.3
1683988508256,70.0
1683988508456,155.0
1683988508656,71.3
1683988508856,337.0
1683988509056,191.0
1683988509256,123.0
1683988509456,96.3
1683988509656,198.0
1683988509856,232.0
1683988510056,242.0
1683988510256,227.0
1683988510456,453.0
1683988510656,352.0
1683988510856,175.0
1683988511056,256.0
1683988511256,85.4
1683988511456,53.6
1683988511656,85.5
1683988511856,76.7
1683988512056,74.6
1683988512256,197.0
1683988512456,71.9
1683988512656,93.4
1683988512856,151.0
1683988513056,78.0
1683988513256,156.0
1683988513456,158.0
1683988513656,49.5
1683988513856,48.4
1683988514056,73.6
1683988514256,56.4
1683988514456,94.5
1683988514656,79.1
1683988514856,90.3
1683988515056,137.0
1683988515256,87.2
1683988515456,56.4
1683988515656,51.4
1683988515856,79.0
1683988516056,81.4
1683988516256,59.1
1683988516456,57.5
1683988516656,91.0
1683988516856,84.6
1683988517056,370.0
1683988517256,345.0
1683988517456,158.0
1683988517656,74.1
1683988517856,125.0
1683988518056,77.0
1683988518256,85.2
1683988518456,151.0
1683988518656,136.0
1683988518856,137.0
1683988519056,62.0
1683988519256,56.1
1683988519456,76.6
1683988519656,234.0
1683988519856,144.0
1683988520056,78.3
1683988520256,223.0
1683988520456,48.4
1683988520656,124.0
1683988520856,371.0
1683990269591,40.6
1683990269791,37.2
1683990269991,43.1
1683990270191,42.3
1683990270391,45.7
1683990270591,36.4
1683990270791,39.7
1683990270991,42.9
1683990271191,36.2
1683990271391,36.8
1683990271591,27.1
1683990271791,53.6
1683990271991,25.8
1683990272191,28.3
1683990272391,29.7
1683990272591,43.3
1683990272791,27.9
1683990272991,49.6
1683990273191,26.6
1683990273391,43.3
1683990273591,35.4
1683990273791,33.6
1683990273991,27.5
1683990274191,49.9
1683990274391,26.5
1683990274591,25.3
1683990274791,29.3
1683990274991,30.2
1683990275191,27.9
1683990275391,38.7
1683990275591,48.7
1683990275791,26.1
1683990275991,35.5
1683990276191,35.0
1683990276391,51.5
1683990276591,23.5
1683990276791,32.2
1683990276991,36.4
1683990277191,25.4
1683990277391,19.6
1683990277591,34.1
1683990277791,178.0
1683990277991,18.2
1683990278191,26.4
1683990278391,31.0
1683990278591,24.8
1683990278791,29.1
1683990278991,19.5
1683990279191,184.0
1683990279391,36.9
1683990279591,36.6
1683990279791,36.2
1683990279991,35.8
1683990280191,33.8
1683990280391,45.3
1683990280591,32.3
1683990280791,41.2
1683990280991,240.0
1683990281191,70.2
1683990281391,37.2
1683990281591,29.5
1683990281791,29.0
1683990281991,30.3
1683990282191,35.4
1683990282391,35.5
1683990282591,45.5
1683990282791,37.1
1683990282991,45.3
1683990283191,32.3
1683990283391,41.2
1683990283591,51.3
1683990283791,23.3
1683990283991,38.4
1683990284191,44.3
1683990284391,36.2
1683990284591,54.5
1683990284791,36.2
1683990284991,45.3
1683990285191,35.4
1683990285391,30.2
1683990285591,40.4
1683990285791,32.5
1683990285991,29.2
1683990286191,27.6
1683990286391,37.1
1683990286591,27.6
1683990286791,27.4
1683990286991,43.3
1683990287191,43.6
1683990287391,57.2
1683990287591,32.6
1683990287791,33.4
1683990287991,29.7
1683990288191,33.1
1683990288391,31.3
1683990288591,37.3
1683990288791,27.6
1683990288991,37.1
1683990289191,324.0
1683990289391,124.0
1683990289591,36.4
1683990289791,35.5
1683990289991,32.3
1683990290191,41.7
1683990290391,32.1
1683990290591,52.3
1683990290791,30.2
1683990290991,39.5
1683990291191,116.0
1683990291391,78.5
1683990291591,39.0
1683990291791,46.8
1683990291991,45.4
1683990292191,51.3
1683990292391,45.2
1683990292591,42.3
1683990292791,33.1
1683990292991,42.8
1683990293191,40.4
1683990293391,29.4
1683990293591,27.5
1683990293791,36.2
1683990293991,25.3
1683990294191,55.4
1683990294391,45.1
1683990294591,34.4
1683990294791,49.5
1683990294991,43.4
1683990295191,41.5
1683990295391,38.1
1683990295591,37.7
1683990295791,28.9
1683990295991,27.5
1683990296191,26.1
1683990296391,34.3
1683990296591,44.3
1683990296791,53.4
1683990296991,31.5
1683990297191,44.1
1683990297391,41.2
1683990297591,30.1
1683990297791,46.3
1683990297991,28.3
1683990298191,45.4
1683990298391,25.4
1683990298591,46.4
1683990298791,35.3
1683990298991,43.3
1683990299191,43.2
1683990299391,43.4
1683990564323,59.9
1683990564523,35.7
1683990564723,70.7
1683990564923,34.5
1683990565123,30.7
1683990565323,40.4
1683990565523,31.9
1683990565723,30.5
1683990565923,35.5
1683990566123,32.2
1683990566323,28.6
1683990566523,27.1
1683990566723,38.3
1683990566923,49.4
1683990567123,49.4
1683990567323,42.2
1683990567523,45.5
1683990567723,41.3
1683990567923,31.5
1683990568123,28.9
1683990568323,30.4
1683990568523,27.3
1683990568723,46.2
1683990568923,26.2
1683990569123,26.4
1683990569323,54.5
1683990569523,45.2
1683990569723,45.2
1683990569923,47.3
1683990570123,33.2
1683990570323,33.3
1683990570523,31.1
1683990570723,30.2
1683990570923,29.3
1683990571123,49.4
1683990571323,28.2
1683990571523,47.5
1683990571723,48.3
1683990571923,45.4
1683990572123,34.3
1683990572323,34.4
1683990572523,32.2
1683990572723,32.2
1683990572923,31.4
1683990573123,31.5
1683990573323,40.7
1683990573523,41.3
1683990573723,49.3
1683990573923,28.3
1683990574123,46.7
1683990574323,28.3
1683990574523,35.5
1683990574723,41.4
1683990574923,34.3
1683990575123,82.6
1683990575323,191.0
1683990575523,57.0
1683990575723,49.5
1683990575923,37.3
1683990576123,36.3
1683990576323,40.9
1683990576523,34.6
1683990576723,40.4
1683990576923,32.1
1683990577123,30.6
1683990577323,29.5
1683990577523,37.4
1683990577723,36.5
1683990577923,43.6
1683990578123,330.0
1683990578323,130.0
1683990578523,15.3
1683990578723,105.0
1683990578923,17.1
1683990579123,41.9
1683990579323,17.5
1683990579523,43.1
1683990579723,17.3
1683990579923,129.0
1683990580123,17.7
1683990580323,21.2
1683990580523,15.3
1683990580723,15.4
1683990580923,20.3
1683990581123,21.1
1683990581323,21.6
1683990581523,18.7
1683990581723,17.6
1683990581923,22.2
1683990582123,17.2
1683990582323,41.7
1683990582523,17.7
1683990582723,18.7
1683990582923,17.3
1683990583123,26.3
1683990583323,25.1
1683990583523,21.9
1683990583723,22.1
1683990583923,17.0
1683990584123,15.5
1683990584323,51.6
1683990584523,19.2
1683990584723,14.8
1683990584923,15.7
1683990585123,16.2
1683990585323,15.3
1683990585523,15.7
1683990585723,14.7
1683990585923,16.1
1683990586123,17.7
1683990586323,16.7
1683990586523,49.0
1683990586723,170.0
1683990586923,24.5
1683990587123,12.5
1683990587323,46.8
1683990587523,51.9
1683990587723,205.0
1683990587923,249.0
1683990588123,450.0
1683990588323,39.9
1683990588523,50.6
1683990588723,29.4
1683990588923,41.5
1683990589123,34.3
1683990589323,43.5
1683990589523,37.3
1683990589723,38.4
1683990589923,30.3
1683990590123,67.4
1683990590323,28.7
1683990590523,35.1
1683990590723,84.9
1683990590923,51.0
1683990591123,29.9
1683990591323,32.9
1683990591523,36.7
1683990591723,35.0
1683990591923,35.5
1683990592123,33.3
1683990592323,51.4
1683990592523,31.4
1683990592723,50.0
1683990592923,56.8
1683990593123,29.4
1683990593323,57.6
1683990593523,35.6
1683990593723,27.7
1683990593923,25.3
1683990594123,24.7
1683990996512,38.2
1683990996712,44.4
1683990996912,27.3
1683990997112,28.0
1683990997312,33.4
1683990997512,33.8
1683990997712,34.4
1683990997912,36.0
1683990998112,32.1
1683990998312,33.6
1683990998512,30.3
1683990998712,30.8
1683990998912,28.9
1683990999112,30.1
1683990999312,29.1
1683990999512,27.1
1683990999712,27.1
1683990999912,37.5
1683991000112,45.9
1683991000312,27.6
1683991000512,36.2
1683991000712,35.5
1683991000912,32.5
1683991001112,31.3
1683991001312,31.3
1683991001512,32.5
1683991001712,39.7
1683991001912,35.1
1683991002112,38.2
1683991002312,29.6
1683991002512,27.3
1683991002712,26.8
1683991002912,27.1
1683991003112,25.2
1683991003312,36.4
1683991003512,34.3
1683991003712,43.0
1683991003912,33.2
1683991004112,32.8
1683991004312,43.0
1683991004512,39.4
1683991004712,32.6
1683991004912,33.3
1683991005112,31.3
1683991005312,39.2
1683991005512,40.6
1683991005712,47.7
1683991005912,27.1
1683991006112,459.0
1683991006312,260.0
1683991006512,52.3
1683991006712,50.1
1683991006912,43.4
1683991007112,28.3
1683991007312,45.4
1683991007512,28.5
1683991007712,31.7
1683991007912,30.4
1683991008112,27.9
1683991008312,27.0
1683991008512,50.6
1683991008712,60.4
1683991008912,39.9
1683991009112,31.6
1683991009312,38.4
1683991009512,40.2
1683991009712,28.1
1683991009912,36.9
1683991010112,25.9
1683991010312,38.1
1683991010512,24.7
1683991010712,46.4
1683991010912,34.3
1683991011112,32.5
1683991011312,44.4
1683991011512,30.4
1683991011712,47.4
1683991011912,30.1
1683991012112,30.2
1683991012312,27.3
1683991012512,27.2
1683991012712,42.5
1683991012912,35.5
1683991013112,30.2
1683991013312,32.2
1683991013512,30.3
1683991013712,31.4
1683991013912,39.5
1683991014112,31.4
1683991014312,28.9
1683991014512,26.0
1683991014712,26.5
1683991014912,42.9
1683991015112,44.5
1683991015312,46.3
1683991015512,43.5
1683991015712,47.6
1683991015912,51.7
1683991016112,35.0
1683991016312,41.2
1683991016512,30.3
1683991016712,37.1
1683991016912,36.4
1683991017112,37.8
1683991017312,37.4
1683991017512,44.9
1683991017712,43.8
1683991017912,27.2
1683991018112,394.0
1683991018312,202.0
1683991018512,36.4
1683991018712,34.9
1683991018912,33.2
1683991019112,46.4
1683991019312,31.0
1683991019512,39.5
1683991019712,30.1
1683991019912,30.0
1683991020112,47.6
1683991020312,63.6
1683991020512,191.0
1683991020712,20.6
1683991020912,20.9
1683991021112,22.5
1683991021312,18.9
1683991021512,22.1
1683991021712,22.1
1683991021912,17.0
1683991022112,19.8
1683991022312,22.6
1683991022512,21.7
1683991022712,23.9
1683991022912,22.6
1683991023112,23.0
1683991023312,21.1
1683991023512,14.9
1683991023712,23.1
1683991023912,21.9
1683991024112,15.8
1683991024312,14.2
1683991024512,15.3
1683991024712,13.1
1683991024912,13.6
1683991025112,11.7
1683991025312,15.4
1683991025512,28.8
1683991025712,13.9
1683991025912,13.4
1683991026112,24.7
1683991026312,11.8
1683991871192,44.1
1683991871392,35.4
1683991871592,28.8
1683991871792,26.9
1683991871992,27.0
1683991872192,27.4
1683991872392,40.6
1683991872592,44.2
1683991872792,57.4
1683991872992,39.1
1683991873192,31.6
1683991873392,43.3
1683991873592,59.0
1683991873792,47.3
1683991873992,53.1
1683991874192,48.4
1683991874392,29.1
1683991874592,26.5
1683991874792,45.2
1683991874992,44.2
1683991875192,33.3
1683991875392,33.4
1683991875592,43.5
1683991875792,75.1
1683991875992,30.9
1683991876192,38.0
1683991876392,29.7
1683991876592,28.5
1683991876792,27.4
1683991876992,26.4
1683991877192,43.3
1683991877392,34.3
1683991877592,33.7
1683991877792,32.1
1683991877992,31.8
1683991878192,32.3
1683991878392,30.5
1683991878592,36.5
1683991878792,28.8
1683991878992,29.9
1683991879192,38.5
1683991879392,34.3
1683991879592,25.5
1683991879792,34.4
1683991879992,42.6
1683991880192,37.3
1683991880392,43.5
1683991880592,31.3
1683991880792,30.6
1683991880992,28.1
1683991881192,27.1
1683991881392,35.0
1683991881592,26.4
1683991881792,35.3
1683991881992,33.5
1683991882192,32.6
1683991882392,34.2
1683991882592,31.4
1683991882792,31.4
1683991882992,39.3
1683991883192,51.2
1683991883392,27.4
1683991883592,27.8
1683991883792,28.3
1683991883992,27.5
1683991884192,66.4
1683991884392,57.1
1683991884592,43.4
1683991884792,41.3
1683991884992,55.2
1683991885192,30.2
1683991885392,39.6
1683991885592,40.3
1683991885792,28.6
1683991885992,33.3
1683991886192,36.1
1683991886392,46.2
1683991886592,34.4
1683991886792,31.4
1683991886992,55.8
1683991887192,32.7
1683991887392,30.3
1683991887592,29.3
1683991887792,31.3
1683991887992,27.3
1683991888192,26.1
1683991888392,24.3
1683991888592,41.3
1683991888792,43.5
1683991888992,32.1
1683991889192,32.5
1683991889392,30.4
1683991889592,28.3
1683991889792,40.6
1683991889992,28.4
1683991890192,45.0
1683991890392,46.2
1683991890592,25.3
1683991890792,45.6
1683991890992,34.9
1683991891192,31.7
1683991891392,50.9
1683991891592,31.0
1683991891792,42.6
1683991891992,57.0
1683991892192,40.2
1683991892392,39.5
1683991892592,28.5
1683991892792,28.1
1683991892992,36.2
1683991893192,27.7
1683991893392,27.4
1683991893592,35.0
1683991893792,31.6
1683991893992,33.5
1683991894192,31.4
1683991894392,30.4
1683991894592,40.1
1683991894792,45.5
1683991894992,57.2
1683991895192,38.3
1683991895392,54.4
1683991895592,25.3
1683991895792,24.3
1683991895992,34.5
1683991896192,50.2
1683991896392,31.4
1683991896592,31.1
1683991896792,32.2
1683991896992,30.4
1683991897192,31.3
1683991897392,52.4
1683991897592,34.3
1683991897792,36.3
1683991897992,36.2
1683991898192,42.3
1683991898392,35.3
1683991898592,41.2
1683991898792,49.3
1683991898992,37.6
1683991899192,28.2
1683991899392,44.3
1683991899592,26.4
1683991899792,31.5
1683991899992,33.3
1683991900192,43.4
1683991900392,90.1
1683991900592,36.4
1683991900792,45.3
1683991900992,44.4
1683992353576,59.4
1683992353776,56.2
1683992353976,53.5
1683992354176,56.4
1683992354376,52.3
1683992354576,49.9
1683992354776,51.6
1683992354976,56.1
1683992355176,58.2
1683992355376,70.3
1683992355576,59.2
1683992355776,63.4
1683992355976,56.3
1683992356176,66.4
1683992356376,69.1
1683992356576,55.5
1683992356776,52.3
1683992356976,49.4
1683992357176,64.2
1683992357376,57.3
1683992357576,79.4
1683992357776,61.1
1683992357976,56.5
1683992358176,56.4
1683992358376,57.0
1683992358576,63.1
1683992358776,59.2
1683992358976,60.4
1683992359176,73.4
1683992359376,58.9
1683992359576,63.5
1683992359776,71.2
1683992359976,79.5
1683992360176,75.4
1683992360376,57.2
1683992360576,55.2
1683992360776,55.5
1683992360976,69.4
1683992361176,62.4
1683992361376,63.3
1683992361576,60.2
1683992361776,56.5
1683992361976,69.5
1683992362176,60.3
1683992362376,56.1
1683992362576,53.4
1683992362776,65.5
1683992362976,62.4
1683992363176,51.3
1683992363376,60.2
1683992363576,58.4
1683992363776,69.4
1683992363976,58.3
1683992364176,74.4
1683992364376,54.3
1683992364576,62.4
1683992364776,55.2
1683992364976,58.6
1683992365176,51.1
1683992365376,49.2
1683992365576,63.3
1683992365776,67.4
1683992365976,77.3
1683992366176,66.5
1683992366376,55.1
1683992366576,68.3
1683992366776,65.4
1683992366976,66.3
1683992367176,54.0
1683992367376,59.4
1683992367576,62.4
1683992367776,61.4
1683992367976,62.4
1683992368176,60.2
1683992368376,58.4
1683992368576,54.4
1683992368776,67.4
1683992368976,54.5
1683992369176,54.3
1683992369376,62.4
1683992369576,63.2
1683992369776,70.3
1683992369976,61.4
1683992370176,65.2
1683992370376,57.5
1683992370576,64.3
1683992370776,92.2
1683992370976,53.0
1683992371176,60.2
1683992371376,50.3
1683992371576,51.4
1683992371776,51.4
1683992371976,59.2
1683992372176,58.4
1683992372376,75.4
1683992372576,75.2
1683992372776,58.4
1683992372976,63.2
1683992373176,53.1
1683992373376,63.3
1683992373576,49.1
1683992373776,63.2
1683992373976,71.5
1683992374176,57.4
1683992374376,67.3
1683992374576,67.2
1683992374776,57.4
1683992374976,56.5
1683992375176,67.4
1683992375376,54.3
1683992375576,64.4
1683992375776,72.4
1683992375976,57.2
1683992376176,58.3
1683992376376,55.3
1683992376576,58.3
1683992376776,76.5
1683992376976,56.1
1683992377176,49.6
1683992377376,49.9
1683992377576,47.3
1683992377776,47.5
1683992377976,47.1
1683992378176,55.3
1683992378376,63.5
1683992378576,54.1
1683992378776,63.3
1683992378976,53.4
1683992379176,57.4
1683992379376,75.3
1683992379576,51.2
1683992379776,59.3
1683992379976,48.4
1683992380176,56.3
1683992380376,67.4
1683992380576,54.3
1683992380776,64.5
1683992380976,56.1
1683992381176,53.5
1683992381376,55.4
1683992381576,69.4
1683992381776,57.3
1683992381976,59.3
1683992382176,63.3
1683992382376,55.4
1683992382576,58.2
1683992382776,61.6
1683992382976,70.1
1683992383176,67.2
1683992383376,59.4
1683992966859,62.1
1683992967059,67.3
1683992967259,54.4
1683992967459,61.5
1683992967659,53.7
1683992967859,53.0
1683992968059,52.5
1683992968259,56.9
1683992968459,61.3
1683992968659,61.3
1683992968859,58.4
1683992969059,65.6
1683992969259,54.3
1683992969459,63.6
1683992969659,55.5
1683992969859,55.3
1683992970059,56.3
1683992970259,62.2
1683992970459,64.5
1683992970659,74.6
1683992970859,71.5
1683992971059,46.3
1683992971259,68.2
1683992971459,84.1
1683992971659,71.6
1683992971859,75.3
1683992972059,57.7
1683992972259,74.5
1683992972459,78.3
1683992972659,73.3
1683992972859,84.3
1683992973059,77.9
1683992973259,75.1
1683992973459,56.4
1683992973659,64.6
1683992973859,75.1
1683992974059,60.3
1683992974259,67.7
1683992974459,58.1
1683992974659,51.9
1683992974859,51.1
1683992975059,52.9
1683992975259,100.0
1683992975459,47.1
1683992975659,63.0
1683992975859,73.1
1683992976059,68.2
1683992976259,60.3
