Timestamp,Time (ms)
1683988182319,68.4
1683988182519,122.0
1683988182719,74.7
1683988182919,122.0
1683988183119,66.1
1683988183319,119.0
1683988183519,64.3
1683988183719,103.0
1683988183919,217.0
1683988184119,218.0
1683988184319,63.3
1683988184519,62.4
1683988184719,241.0
1683988184919,51.9
1683988185119,106.0
1683988185319,65.5
1683988185519,54.5
1683988185719,64.2
1683988185919,106.0
1683988186119,78.2
1683988186319,126.0
1683988186519,73.6
1683988186719,127.0
1683988454110,111.0
1683988454310,62.9
1683988454510,101.0
1683988454710,75.3
1683988454910,40.6
1683988455110,43.3
1683988455310,108.0
1683988455510,57.8
1683988455710,107.0
1683988455910,56.4
1683988456110,111.0
1683988456310,55.9
1683988456510,110.0
1683988456710,54.2
1683988456910,99.3
1683988457110,54.3
1683988457310,96.5
1683988457510,51.9
1683988457710,70.3
1683988457910,58.4
1683988458110,93.8
1683988458310,49.9
1683988458510,103.0
1683988458710,48.5
1683988458910,88.1
1683988459110,56.4
1683988459310,88.0
1683988459510,45.8
1683988459710,94.4
1683988459910,44.9
1683988460110,106.0
1683988460310,45.3
1683988460510,88.2
1683988460710,132.0
1683988460910,82.5
1683988461110,136.0
1683988461310,81.5
1683988461510,121.0
1683988461710,69.9
1683988461910,129.0
1683988462110,83.2
1683988462310,129.0
1683988462510,82.2
1683988462710,127.0
1683988462910,61.2
1683988463110,131.0
1683988463310,70.3
1683988463510,119.0
1683988463710,74.8
1683988463910,43.9
1683988464110,75.1
1683988464310,123.0
1683988464510,73.7
1683988464710,123.0
1683988464910,73.1
1683988465110,118.0
1683988465310,71.6
1683988465510,120.0
1683988465710,71.3
1683988465910,119.0
1683988466110,70.9
1683988466310,120.0
1683988466510,70.1
1683988466710,119.0
1683988466910,68.5
1683988467110,118.0
1683988467310,71.9
1683988467510,46.3
1683988467710,75.2
1683988467910,113.0
1683988468110,69.3
1683988468310,108.0
1683988468510,47.0
1683988468710,101.0
1683988468910,62.5
1683988469110,111.0
1683988469310,61.3
1683988469510,110.0
1683988469710,64.9
1683988469910,73.4
1683988470110,59.7
1683988470310,114.0
1683988470510,58.5
1683988470710,57.2
1683988470910,55.1
1683988471110,99.7
1683988471310,60.2
1683988471510,106.0
1683988471710,54.8
1683988471910,68.0
1683988472110,49.6
1683988472310,92.7
1683988472510,52.7
1683988472710,106.0
1683988472910,50.7
1683988473110,96.3
1683988473310,43.2
1683988473510,89.1
1683988473710,51.0
1683988473910,87.2
1683988474110,46.6
1683988474310,95.4
1683988474510,44.8
1683988474710,98.0
1683988474910,43.7
1683988475110,86.2
1683988475310,132.0
1683988475510,78.0
1683988475710,66.0
1683988475910,79.9
1683988476110,63.3
1683988476310,81.8
1683988476510,122.0
1683988476710,77.3
1683988476910,117.0
1683988477110,86.7
1683988477310,119.0
1683988477510,76.4
1683988477710,118.0
1683988477910,77.9
1683988478110,113.0
1683988478310,76.8
1683988478510,121.0
1683988478710,61.5
1683988478910,69.8
1683988479110,70.2
1683988479310,42.9
1683988479510,68.3
1683988479710,57.7
1683988479910,66.4
1683988480110,65.8
1683988480310,45.8
1683988480510,85.6
1683988480710,48.3
1683988480910,103.0
1683988481110,41.7
1683988481310,117.0
1683988481510,61.5
1683988481710,114.0
1683988481910,58.5
1683988482110,111.0
1683988482310,47.3
1683988482510,87.7
1683988482710,56.1
1683988482910,104.0
1683988483110,55.4
1683988483310,94.3
1683988483510,46.3
1683988483710,91.8
1683988483910,50.7
1683989048520,62.7
1683989048720,62.3
1683989048920,56.3
1683989049120,61.7
1683989049320,50.9
1683989049520,60.5
1683989049720,59.6
1683989049920,58.4
1683989050120,62.2
1683989050320,71.4
1683989050520,70.4
1683989050720,56.3
1683989050920,58.8
1683989051120,65.9
1683989051320,74.9
1683989051520,54.8
1683989051720,54.5
1683989051920,77.0
1683989052120,38.9
1683989052320,73.3
1683989052520,72.1
1683989052720,51.1
1683989052920,60.4
1683989053120,71.5
1683989053320,69.8
1683989053520,69.1
1683989053720,68.3
1683989053920,78.4
1683989054120,48.3
1683989054320,46.2
1683989054520,66.3
1683989054720,65.3
1683989054920,64.4
1683989055120,63.4
1683989055320,63.3
1683989055520,65.0
1683989055720,61.4
1683989055920,59.5
1683989056120,59.4
1683989056320,58.3
1683989056520,57.3
1683989056720,59.8
1683989056920,55.9
1683989057120,54.5
1683989057320,54.5
1683989057520,52.7
1683989057720,53.1
1683989057920,50.5
1683989058120,71.2
1683989058320,69.9
1683989058520,73.3
1683989058720,72.1
1683989058920,71.9
1683989059120,68.0
1683989059320,57.5
1683989059520,66.3
1683989059720,65.2
1683989059920,77.2
1683989060120,42.6
1683989060320,61.7
1683989060520,61.0
1683989060720,60.6
1683989060920,61.1
1683989061120,70.5
1683989061320,43.4
1683989061520,58.1
1683989061720,47.3
1683989061920,56.5
1683989062120,55.5
1683989062320,52.3
1683989062520,53.4
1683989062720,72.3
1683989062920,51.3
1683989063120,49.4
1683989063320,69.5
1683989063520,58.3
1683989063720,67.5
1683989063920,56.4
1683989064120,44.8
1683989064320,45.0
1683989064520,43.2
1683989064720,63.4
1683989064920,62.0
1683989065120,61.5
1683989065320,61.3
1683989065520,68.6
1683989065720,58.0
1683989065920,58.1
1683989066120,57.4
1683989066320,55.4
1683989066520,55.3
1683989066720,54.3
1683989066920,53.2
1683989067120,51.7
1683989067320,52.3
1683989067520,49.5
1683989067720,81.1
1683989067920,70.3
1683989068120,69.5
1683989068320,67.8
1683989068520,68.0
1683989068720,47.5
1683989068920,66.5
1683989069120,45.4
1683989069320,64.6
1683989069520,73.0
1683989069720,62.4
1683989069920,46.3
1683989070120,61.2
1683989070320,59.6
1683989070520,59.3
1683989070720,58.5
1683989070920,57.4
1683989071120,56.5
1683989071320,55.5
1683989071520,53.3
1683989071720,53.3
1683989071920,51.5
1683989072120,71.4
1683989072320,50.3
1683989072520,58.9
1683989072720,48.7
1683989072920,48.6
1683989073120,67.4
1683989073320,46.4
1683989073520,44.9
1683989073720,65.0
1683989073920,64.4
1683989074120,63.5
1683989074320,63.3
1683989074520,61.5
1683989074720,61.2
1683989074920,60.2
1683989075120,60.3
1683989075320,57.8
1683989075520,57.7
1683989075720,55.7
1683989075920,57.3
1683989076120,56.5
1683989076320,55.4
1683989076520,54.5
1683989076720,51.5
1683989076920,62.2
1683989077120,51.6
1683989077320,49.4
1683989077520,69.1
1683989077720,68.4
1683989077920,67.4
1683989078120,66.6
1683989078320,66.2
1683990269617,54.8
1683990269817,54.5
1683990270017,47.8
1683990270217,63.4
1683990270417,53.2
1683990270617,62.2
1683990270817,51.5
1683990271017,49.9
1683990271217,49.9
1683990271417,70.0
1683990271617,68.0
1683990271817,67.7
1683990272017,46.7
1683990272217,45.5
1683990272417,64.9
1683990272617,64.7
1683990272817,64.0
1683990273017,62.9
1683990273217,42.8
1683990273417,42.5
1683990273617,41.5
1683990273817,39.5
1683990274017,59.0
1683990274217,58.2
1683990274417,57.1
1683990274617,57.4
1683990274817,49.4
1683990275017,44.5
1683990275217,63.7
1683990275417,54.0
1683990275617,52.5
1683990275817,51.9
1683990276017,50.9
1683990276217,51.2
1683990276417,49.8
1683990276617,48.6
1683990276817,48.7
1683990277017,67.9
1683990277217,67.4
1683990277417,48.0
1683990277617,47.5
1683990277817,65.0
1683990278017,45.1
1683990278217,63.8
1683990278417,51.9
1683990278617,42.5
1683990278817,61.6
1683990279017,40.8
1683990279217,40.4
1683990279417,49.4
1683990279617,58.4
1683990279817,57.7
1683990280017,40.7
1683990280217,55.2
1683990280417,54.7
1683990280617,53.7
1683990280817,52.5
1683990281017,51.7
1683990281217,51.0
1683990281417,59.6
1683990281617,34.2
1683990281817,58.4
1683990282017,48.1
1683990282217,47.2
1683990282417,46.2
1683990282617,65.3
1683990282817,38.8
1683990283017,43.9
1683990283217,63.4
1683990283417,62.2
1683990283617,71.9
1683990283817,50.7
1683990284017,59.8
1683990284217,58.7
1683990284417,61.9
1683990284617,58.2
1683990284817,67.4
1683990285017,56.7
1683990285217,55.9
1683990285417,69.6
1683990285617,65.3
1683990285817,53.2
1683990286017,63.2
1683990286217,52.0
1683990286417,51.0
1683990286617,50.8
1683990286817,50.6
1683990287017,49.3
1683990287217,58.5
1683990287417,37.1
1683990287617,46.2
1683990287817,44.7
1683990288017,54.8
1683990288217,64.6
1683990288417,38.7
1683990288617,53.9
1683990288817,63.1
1683990289017,72.2
1683990289217,41.4
1683990289417,50.6
1683990289617,104.0
1683990289817,58.7
1683990290017,58.5
1683990290217,65.2
1683990290417,56.4
1683990290617,64.8
1683990290817,64.5
1683990291017,54.7
1683990291217,54.3
1683990291417,53.8
1683990291617,52.9
1683990291817,52.5
1683990292017,62.2
1683990292217,55.2
1683990292417,50.7
1683990292617,49.7
1683990292817,49.7
1683990293017,69.9
1683990293217,49.0
1683990293417,58.8
1683990293617,67.7
1683990293817,68.4
1683990294017,47.2
1683990294217,46.2
1683990294417,65.3
1683990294617,48.5
1683990294817,63.5
1683990295017,63.9
1683990295217,63.5
1683990295417,42.5
1683990295617,62.3
1683990295817,60.5
1683990296017,40.9
1683990296217,60.5
1683990296417,39.4
1683990296617,58.7
1683990296817,60.7
1683990297017,58.3
1683990297217,57.6
1683990297417,66.8
1683990297617,56.4
1683990297817,55.8
1683990298017,56.9
1683990298217,56.1
1683990298417,55.1
1683990298617,74.4
1683990298817,66.7
1683990299017,72.1
1683990299217,52.8
1683990299417,52.8
1683990594997,112.0
1683990595197,64.5
1683990595397,59.3
1683990595597,67.3
1683990595797,55.5
1683990595997,66.3
1683990596197,67.0
1683990596397,57.7
1683990596597,72.2
1683990596797,130.0
1683990596997,552.0
1683990597197,481.0
1683990597397,612.0
1683990597597,57.5
1683990597797,65.1
1683990597997,72.0
1683990598197,60.4
1683990598397,72.1
1683990598597,58.4
1683990598797,116.0
1683990598997,76.6
1683990599197,47.9
1683990599397,55.5
1683990599597,47.0
1683990599797,80.3
1683990599997,87.3
1683990600197,111.0
1683990600397,83.3
1683990600597,75.5
1683990600797,81.0
1683990600997,51.4
1683990601197,82.6
1683990601397,68.9
1683990601597,67.5
1683990601797,58.8
1683990601997,58.2
1683990602197,67.5
1683990602397,59.6
1683990602597,73.6
1683990602797,67.7
1683990602997,63.4
1683990603197,61.4
1683990603397,60.6
1683990603597,67.1
1683990603797,70.5
1683990603997,88.4
1683990604197,68.7
1683990604397,66.3
1683990604597,49.6
1683990604797,56.3
1683990604997,56.3
1683990605197,65.8
1683990605397,64.0
1683990605597,72.5
1683990605797,76.5
1683990605997,66.0
1683990606197,95.4
1683990606397,57.4
1683990606597,56.5
1683990606797,52.6
1683990606997,67.3
1683990607197,66.5
1683990607397,85.6
1683990607597,49.0
1683990607797,103.0
1683990607997,89.3
1683990608197,76.4
1683990608397,55.3
1683990608597,54.2
1683990608797,69.4
1683990608997,62.3
1683990609197,51.3
1683990609397,69.1
1683990609597,73.3
1683990609797,48.3
1683990609997,63.6
1683990610197,73.4
1683990610397,56.1
1683990610597,73.3
1683990610797,62.3
1683990610997,71.3
1683990611197,52.4
1683990611397,65.2
1683990611597,76.3
1683990611797,49.5
1683990611997,60.4
1683990612197,48.4
1683990612397,86.1
1683990612597,64.3
1683990612797,70.3
1683990612997,67.4
1683990613197,68.2
1683990613397,69.6
1683990613597,51.2
1683990613797,118.0
1683990613997,50.2
1683990614197,50.4
1683990614397,48.2
1683990614597,55.3
1683990614797,64.4
1683990614997,55.4
1683990615197,54.5
1683990615397,53.4
1683990615597,64.0
1683990615797,60.1
1683990615997,77.2
1683990616197,150.0
1683990616397,57.5
1683990616597,58.1
1683990616797,57.5
1683990616997,56.1
1683990617197,79.2
1683990617397,72.5
1683990617597,52.5
1683990617797,53.2
1683990617997,60.3
1683990618197,51.2
1683990618397,147.0
1683990618597,59.0
1683990618797,71.5
1683990618997,57.5
1683990619197,50.0
1683990619397,58.5
1683990619597,57.5
1683990619797,75.3
1683990619997,66.1
1683990620197,81.2
1683990620397,64.4
1683990620597,53.3
1683990620797,53.4
1683990620997,70.4
1683990621197,69.2
1683990621397,50.2
1683990621597,49.4
1683990621797,49.1
1683990621997,48.6
1683990622197,64.1
1683990622397,47.3
1683990622597,72.5
1683990622797,123.0
1683990622997,66.4
1683990623197,64.8
1683990623397,49.6
1683990623597,96.0
1683990623797,81.7
1683990623997,64.5
1683990624197,79.2
1683990624397,62.3
1683990624597,51.5
1683990887966,70.2
1683990888166,73.5
1683990888366,67.2
1683990888566,57.2
1683990888766,57.6
1683990888966,55.9
1683990889166,56.2
1683990889366,53.5
1683990889566,53.8
1683990889766,52.6
1683990889966,53.3
1683990890166,72.2
1683990890366,50.6
1683990890566,59.0
1683990890766,59.7
1683990890966,58.9
1683990891166,66.3
1683990891366,57.1
1683990891566,55.4
1683990891766,63.4
1683990891966,61.4
1683990892166,63.2
1683990892366,51.5
1683990892566,58.4
1683990892766,58.1
1683990892966,59.4
1683990893166,66.4
1683990893366,64.4
1683990893566,56.3
1683990893766,55.4
1683990893966,56.3
1683990894166,53.1
1683990894366,51.3
1683990894566,51.4
1683990894766,50.2
1683990894966,59.3
1683990895166,58.1
1683990895366,57.6
1683990895566,56.2
1683990895766,56.1
1683990895966,62.3
1683990896166,54.3
1683990896366,53.2
1683990896566,59.3
1683990896766,51.4
1683990896966,49.6
1683990897166,67.4
1683990897366,57.2
1683990897566,57.4
1683990897766,56.2
1683990897966,54.4
1683990898166,54.1
1683990898366,52.3
1683990898566,54.3
1683990898766,51.3
1683990898966,55.6
1683990899166,59.2
1683990899366,59.0
1683990899566,58.2
1683990899766,57.2
1683990899966,46.0
1683990900166,55.4
1683990900366,62.3
1683990900566,54.5
1683990900766,52.5
1683990900966,55.8
1683990901166,53.8
1683990901366,60.1
1683990901566,59.6
1683990901766,58.0
1683990901966,66.5
1683990902166,56.1
1683990902366,62.3
1683990902566,55.3
1683990902766,53.1
1683990902966,55.3
1683990903166,60.3
1683990903366,76.3
1683990903566,58.9
1683990903766,59.5
1683990903966,122.0
1683990904166,66.4
1683990904366,65.3
1683990904566,64.3
1683990904766,63.4
1683990904966,62.4
1683990905166,61.3
1683990905366,60.4
1683990905566,60.0
1683990905766,59.5
1683990905966,57.8
1683990906166,57.8
1683990906366,59.0
1683990906566,62.9
1683990906766,76.5
1683990906966,84.5
1683990907166,57.6
1683990907366,73.9
1683990907566,72.4
1683990907766,77.0
1683990907966,51.5
1683990908166,70.6
1683990908366,69.7
1683990908566,70.6
1683990908766,49.5
1683990908966,68.4
1683990909166,67.5
1683990909366,69.8
1683990909566,69.3
1683990909766,68.5
1683990909966,63.9
1683990910166,68.2
1683990910366,70.8
1683990910566,65.2
1683990910766,67.6
1683990910966,60.7
1683990911166,60.5
1683990911366,59.5
1683990911566,58.7
1683990911766,58.1
1683990911966,57.4
1683990912166,56.2
1683990912366,55.5
1683990912566,59.3
1683990912766,73.2
1683990912966,47.5
1683990913166,72.8
1683990913366,71.0
1683990913566,69.9
1683990913766,70.9
1683990913966,70.3
1683990914166,70.4
1683990914366,71.1
1683990914566,71.0
1683990914766,66.9
1683990914966,66.5
1683990915166,67.9
1683990915366,69.4
1683990915566,71.1
1683990915766,65.6
1683990915966,61.9
1683990916166,61.6
1683990916366,60.2
1683990916566,59.3
1683990916766,58.3
1683990916966,57.4
1683990917166,56.3
1683990917366,60.4
1683990917566,77.8
1683991192126,72.2
1683991192326,71.4
1683991192526,53.3
1683991192726,58.5
1683991192926,51.0
1683991193126,48.6
1683991193326,58.1
1683991193526,60.2
1683991193726,56.7
1683991193926,47.0
1683991194126,46.3
1683991194326,63.5
1683991194526,64.1
1683991194726,54.2
1683991194926,54.4
1683991195126,60.2
1683991195326,51.6
1683991195526,59.1
1683991195726,49.3
1683991195926,48.2
1683991196126,48.3
1683991196326,47.3
1683991196526,58.4
1683991196726,55.2
1683991196926,54.4
1683991197126,53.4
1683991197326,63.2
1683991197526,52.1
1683991197726,59.2
1683991197926,52.4
1683991198126,50.5
1683991198326,48.4
1683991198526,48.0
1683991198726,47.1
1683991198926,64.2
1683991199126,56.5
1683991199326,64.0
1683991199526,62.4
1683991199726,64.2
1683991199926,53.4
1683991200126,54.3
1683991200326,68.2
1683991200526,51.4
1683991200726,50.2
1683991200926,50.5
1683991201126,50.2
1683991201326,48.3
1683991201526,47.4
1683991201726,49.6
1683991201926,55.9
1683991202126,55.6
1683991202326,56.3
1683991202526,54.9
1683991202726,58.5
1683991202926,59.1
1683991203126,59.2
1683991203326,55.2
1683991203526,54.2
1683991203726,52.3
1683991203926,50.7
1683991204126,50.0
1683991204326,49.5
1683991204526,49.1
1683991204726,57.2
1683991204926,46.9
1683991205126,55.2
1683991205326,56.3
1683991205526,63.4
1683991205726,54.3
1683991205926,52.4
1683991206126,60.0
1683991206326,58.5
1683991206526,49.3
1683991206726,48.1
1683991206926,55.3
1683991207126,47.7
1683991207326,57.0
1683991207526,55.5
1683991207726,85.2
1683991207926,130.0
1683991208126,38.3
1683991208326,52.4
1683991208526,50.6
1683991208726,50.8
1683991208926,50.3
1683991209126,49.4
1683991209326,48.6
1683991209526,48.1
1683991209726,47.2
1683991209926,46.4
1683991210126,45.2
1683991210326,44.4
1683991210526,43.6
1683991210726,43.1
1683991210926,42.4
1683991211126,61.5
1683991211326,105.0
1683991211526,39.3
1683991211726,58.3
1683991211926,55.5
1683991212126,56.3
1683991212326,53.5
1683991212526,54.3
1683991212726,53.4
1683991212926,52.3
1683991213126,51.5
1683991213326,50.6
1683991213526,49.2
1683991213726,48.2
1683991213926,47.5
1683991214126,46.4
1683991214326,45.3
1683991214526,44.4
1683991214726,43.5
1683991214926,42.2
1683991215126,67.8
1683991215326,60.9
1683991215526,60.5
1683991215726,59.2
1683991215926,56.4
1683991216126,57.2
1683991216326,56.5
1683991216526,60.4
1683991216726,54.4
1683991216926,51.4
1683991217126,52.5
1683991217326,51.5
1683991217526,50.4
1683991217726,49.4
1683991217926,48.4
1683991218126,52.5
1683991218326,46.5
1683991218526,45.4
1683991218726,44.5
1683991218926,43.5
1683991219126,43.2
1683991219326,42.4
1683991219526,61.4
1683991219726,60.5
1683991219926,59.4
1683991220126,58.3
1683991220326,57.4
1683991220526,56.2
1683991220726,55.3
1683991220926,54.6
1683991221126,53.9
1683991221326,53.5
1683991221526,52.4
1683991221726,51.3
1683991221926,50.3
1683991880971,328.0
1683991881171,120.0
1683991881371,59.8
1683991881571,52.3
1683991881771,59.5
1683991881971,65.6
1683991882171,58.5
1683991882371,51.4
1683991882571,47.3
1683991882771,57.3
1683991882971,68.6
1683991883171,62.7
1683991883371,106.0
1683991883571,59.3
1683991883771,58.2
1683991883971,58.5
1683991884171,60.4
1683991884371,59.5
1683991884571,76.2
1683991884771,79.2
1683991884971,75.2
1683991885171,53.6
1683991885371,73.3
1683991885571,51.4
1683991885771,60.2
1683991885971,49.3
1683991886171,56.5
1683991886371,48.1
1683991886571,65.0
1683991886771,70.1
1683991886971,71.3
1683991887171,61.5
1683991887371,70.2
1683991887571,98.3
1683991887771,59.5
1683991887971,56.2
1683991888171,47.7
1683991888371,54.3
1683991888571,56.1
1683991888771,76.2
1683991888971,54.3
1683991889171,53.3
1683991889371,52.3
1683991889571,51.3
1683991889771,74.1
1683991889971,49.3
1683991890171,48.5
1683991890371,47.3
1683991890571,54.2
1683991890771,55.6
1683991890971,55.4
1683991891171,53.3
1683991891371,62.2
1683991891571,67.3
1683991891771,51.3
1683991891971,50.2
1683991892171,48.4
1683991892371,48.4
1683991892571,55.4
1683991892771,45.1
1683991892971,55.3
1683991893171,61.4
1683991893371,53.4
1683991893571,60.5
1683991893771,60.0
1683991893971,50.2
1683991894171,50.5
1683991894371,53.2
1683991894571,48.2
1683991894771,47.3
1683991894971,46.4
1683991895171,63.4
1683991895371,44.3
1683991895571,63.5
1683991895771,52.3
1683991895971,50.2
1683991896171,50.5
1683991896371,49.6
1683991896571,49.4
1683991896771,48.4
1683991896971,47.3
1683991897171,46.5
1683991897371,55.4
1683991897571,70.2
1683991897771,52.3
1683991897971,76.0
1683991898171,51.0
1683991898371,58.4
1683991898571,64.9
1683991898771,49.4
1683991898971,47.7
1683991899171,55.0
1683991899371,47.4
1683991899571,46.5
1683991899771,55.1
1683991899971,54.5
1683991900171,52.3
1683991900371,51.3
1683991900571,50.3
1683991900771,49.1
1683991900971,56.3
1683991901171,48.3
1683991901371,55.5
1683991901571,53.5
1683991901771,54.5
1683991901971,53.2
1683991902171,61.2
1683991902371,52.9
1683991902571,51.8
1683991902771,58.3
1683991902971,69.6
1683991903171,57.2
1683991903371,56.4
1683991903571,48.0
1683991903771,104.0
1683991903971,144.0
1683991904171,54.4
1683991904371,58.2
1683991904571,57.2
1683991904771,55.6
1683991904971,55.2
1683991905171,54.0
1683991905371,54.0
1683991905571,52.5
1683991905771,75.2
1683991905971,51.6
1683991906171,75.1
1683991906371,73.4
1683991906571,71.1
1683991906771,70.3
1683991906971,70.4
1683991907171,69.3
1683991907371,70.3
1683991907571,67.2
1683991907771,66.4
1683991907971,66.2
1683991908171,65.2
1683991908371,64.5
1683991908571,63.3
1683991908771,62.4
1683991908971,61.5
1683991909171,60.7
1683991909371,60.7
1683991909571,59.4
1683991909771,59.1
1683991909971,59.5
1683991910171,58.2
1683991910371,56.8
1683991910571,56.8
1683991910771,56.5
1683992349256,78.0
1683992349456,116.0
1683992349656,83.0
1683992349856,195.0
1683992350056,67.2
1683992350256,274.0
1683992350456,76.0
1683992350656,194.0
1683992350856,74.5
1683992351056,113.0
1683992351256,77.6
1683992351456,191.0
1683992351656,70.5
1683992351856,111.0
1683992352056,71.2
1683992352256,190.0
1683992352456,61.0
1683992352656,109.0
1683992352856,68.2
1683992353056,187.0
1683992353256,66.3
1683992353456,106.0
1683992353656,66.2
1683992353856,185.0
1683992354056,59.3
1683992354256,104.0
1683992354456,64.3
1683992354656,182.0
1683992354856,60.3
1683992355056,100.0
1683992355256,66.4
1683992355456,178.0
1683992355656,58.3
1683992355856,96.4
1683992356056,217.0
1683992356256,67.3
1683992356456,128.0
1683992356656,87.2
1683992356856,206.0
1683992357056,64.7
1683992357256,119.0
1683992357456,78.2
1683992357656,197.0
1683992357856,61.4
1683992358056,117.0
1683992358256,77.0
1683992358456,195.0
1683992358656,83.4
1683992358856,114.0
1683992359056,76.4
1683992359256,194.0
